,Airline,Source,Destination,Additional_Info,Price,dur_min,stops,journey_day,dep_time
9224,Air India,Mumbai,Hyderabad,No Info,11342.0,560.0,2,1,53000
9225,Jet Airways,Kolkata,Banglore,In-flight meal not included,7594.0,1330.0,1,4,63000
9226,Air Asia,Banglore,Delhi,No Info,4483.0,165.0,0,2,111000
9227,Jet Airways,Delhi,Cochin,No Info,16263.0,505.0,2,5,200000
9228,Air India,Kolkata,Banglore,No Info,13243.0,920.0,2,3,100000
9229,Jet Airways,Banglore,Delhi,In-flight meal not included,6478.0,165.0,0,4,60000
9230,Jet Airways,Delhi,Cochin,No Info,15764.0,320.0,1,0,230500
9231,Air India,Kolkata,Banglore,No Info,4647.0,1170.0,2,0,91000
9232,Jet Airways,Banglore,Delhi,No Info,8016.0,180.0,0,2,195000
9233,Air India,Kolkata,Banglore,No Info,4145.0,155.0,0,4,204500
9234,Multiple carriers,Delhi,Cochin,No Info,8055.0,810.0,1,2,73000
9235,Air India,Delhi,Cochin,No Info,12409.0,1560.0,2,5,171500
9236,IndiGo,Kolkata,Banglore,No Info,6038.0,155.0,0,6,93500
9237,Air Asia,Kolkata,Banglore,No Info,4107.0,150.0,0,1,225000
9238,Air India,Delhi,Cochin,No Info,11911.0,1545.0,2,1,55500
9239,Jet Airways,Banglore,New Delhi,No Info,14151.0,1450.0,1,3,225000
9240,Air India,Kolkata,Banglore,No Info,11458.0,955.0,2,3,92500
9241,Air Asia,Delhi,Cochin,No Info,6152.0,340.0,1,2,164500
9242,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,1585.0,1,4,211000
9243,Vistara,Chennai,Kolkata,No Info,9345.0,140.0,0,4,174500
9244,Jet Airways,Kolkata,Banglore,No Info,13941.0,590.0,1,3,63000
9245,IndiGo,Delhi,Cochin,No Info,6938.0,480.0,1,2,142000
9246,Jet Airways,Delhi,Cochin,No Info,15339.0,1775.0,2,3,132500
9247,Jet Airways,Delhi,Cochin,No Info,14151.0,2245.0,2,6,52500
9248,Multiple carriers,Delhi,Cochin,In-flight meal not included,6093.0,455.0,1,5,145500
9249,Multiple carriers Premium economy,Delhi,Cochin,No Info,10885.0,395.0,1,3,190000
9250,Air India,Delhi,Cochin,No Info,8907.0,570.0,1,6,133000
9251,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,855.0,1,2,63000
9252,IndiGo,Delhi,Cochin,No Info,7160.0,425.0,1,5,50500
9253,Multiple carriers Premium economy,Delhi,Cochin,No Info,11269.0,480.0,1,3,73000
9254,Jet Airways,Mumbai,Hyderabad,No Info,5678.0,90.0,0,4,193500
9255,Jet Airways,Mumbai,Hyderabad,No Info,5678.0,85.0,0,0,25500
9256,Air India,Delhi,Cochin,No Info,8907.0,795.0,1,3,94500
9257,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,3210.0,85.0,0,3,25500
9258,Air India,Banglore,Delhi,No Info,6961.0,165.0,0,2,61000
9259,Jet Airways,Banglore,New Delhi,No Info,14815.0,1090.0,1,0,140500
9260,Jet Airways,Kolkata,Banglore,No Info,11467.0,1540.0,1,2,202500
9261,Jet Airways,Delhi,Cochin,In-flight meal not included,10919.0,1320.0,2,5,143500
9262,GoAir,Delhi,Cochin,No Info,6811.25,310.0,1,2,142500
9263,SpiceJet,Kolkata,Banglore,No Info,4649.0,315.0,1,5,150500
9264,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,2,182500
9265,Air India,Kolkata,Banglore,No Info,6528.0,315.0,1,1,143500
9266,Jet Airways,Banglore,New Delhi,No Info,14151.0,400.0,1,0,54500
9267,Jet Airways,Delhi,Cochin,In-flight meal not included,15654.0,1060.0,2,1,104500
9268,Vistara,Kolkata,Banglore,No Info,7770.0,1595.0,1,4,202000
9269,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,1,44000
9270,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,1025.0,2,5,193000
9271,IndiGo,Delhi,Cochin,No Info,6494.0,195.0,0,6,210500
9272,IndiGo,Delhi,Cochin,No Info,6015.0,195.0,0,6,53500
9273,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,2,113000
9274,Jet Airways,Kolkata,Banglore,No Info,13941.0,735.0,1,2,200000
9275,Air Asia,Kolkata,Banglore,No Info,5162.0,215.0,1,3,195500
9276,Air India,Banglore,New Delhi,No Info,10657.0,700.0,1,1,110500
9277,Jet Airways,Kolkata,Banglore,No Info,14781.0,425.0,1,3,163000
9278,IndiGo,Mumbai,Hyderabad,No Info,2754.0,90.0,0,0,190500
9279,Air India,Banglore,New Delhi,No Info,11474.0,965.0,2,1,65000
9280,Jet Airways,Kolkata,Banglore,In-flight meal not included,7757.0,800.0,1,5,185500
9281,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,2228.0,85.0,0,0,25500
9282,Jet Airways,Banglore,New Delhi,In-flight meal not included,10405.0,1455.0,1,4,80000
9283,GoAir,Banglore,Delhi,No Info,3419.0,175.0,0,3,74500
9284,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1145.0,1,4,173000
9285,Air India,Mumbai,Hyderabad,No Info,3100.0,90.0,0,4,135500
9286,Jet Airways,Delhi,Cochin,In-flight meal not included,11848.0,870.0,1,1,21500
9287,Air India,Delhi,Cochin,No Info,5683.0,705.0,1,2,203000
9288,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,1655.0,1,3,82500
9289,Jet Airways,Banglore,Delhi,In-flight meal not included,4544.0,180.0,0,2,195000
9290,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,4050.0,85.0,0,0,25500
9291,Vistara,Kolkata,Banglore,No Info,9187.0,765.0,1,3,202000
9292,Vistara,Kolkata,Banglore,No Info,8452.0,1440.0,1,4,202000
9293,Air India,Kolkata,Banglore,No Info,11668.0,955.0,2,5,92500
9294,Air India,Delhi,Cochin,No Info,13381.0,1730.0,2,4,142500
9295,Multiple carriers,Delhi,Cochin,No Info,8073.0,840.0,1,5,70000
9296,Air Asia,Kolkata,Banglore,No Info,5620.0,155.0,0,3,102000
9297,Jet Airways,Kolkata,Banglore,No Info,12739.0,875.0,1,4,140500
9298,Air Asia,Kolkata,Banglore,No Info,5989.0,150.0,0,1,195500
9299,Air India,Kolkata,Banglore,No Info,8891.0,1350.0,1,1,92500
9300,Jet Airways,Banglore,Delhi,In-flight meal not included,4544.0,180.0,0,5,195000
9301,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,870.0,1,3,160000
9302,Vistara,Kolkata,Banglore,No Info,9345.0,1640.0,1,1,170000
9303,Vistara,Banglore,New Delhi,No Info,9345.0,160.0,0,3,194000
9304,IndiGo,Delhi,Cochin,No Info,6838.0,705.0,1,5,91500
9305,Air India,Mumbai,Hyderabad,No Info,10943.0,1345.0,1,1,210000
9306,IndiGo,Banglore,Delhi,No Info,3943.0,170.0,0,1,40000
9307,SpiceJet,Banglore,Delhi,No check-in baggage included,3573.0,160.0,0,1,55500
9308,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,145.0,0,2,90000
9309,Multiple carriers,Delhi,Cochin,No Info,9646.0,505.0,1,1,94500
9310,Air India,Delhi,Cochin,No Info,4729.0,185.0,0,0,180500
9311,Jet Airways,Banglore,New Delhi,No Info,14151.0,640.0,1,0,225000
9312,Jet Airways,Kolkata,Banglore,No Info,13941.0,1200.0,1,5,140500
9313,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,890.0,1,1,211000
9314,Jet Airways,Kolkata,Banglore,No Info,14231.0,1285.0,1,6,185500
9315,Jet Airways,Delhi,Cochin,No Info,14714.0,360.0,1,4,130000
9316,SpiceJet,Delhi,Cochin,No Info,4760.0,270.0,1,3,84500
9317,Jet Airways,Kolkata,Banglore,No Info,11467.0,1630.0,1,5,202500
9318,IndiGo,Banglore,Delhi,No Info,3943.0,175.0,0,1,3000
9319,IndiGo,Kolkata,Banglore,No Info,4775.0,290.0,1,0,151500
9320,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,145.0,0,1,90000
9321,Jet Airways,Banglore,New Delhi,No Info,12284.0,1200.0,1,0,114000
9322,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,4,171500
9323,Jet Airways,Delhi,Cochin,No Info,12819.0,1390.0,2,0,132500
9324,Jet Airways,Delhi,Cochin,No Info,14714.0,610.0,1,2,181500
9325,Jet Airways,Mumbai,Hyderabad,No Info,8040.0,90.0,0,0,102000
9326,Multiple carriers,Delhi,Cochin,No Info,13587.0,625.0,2,2,150500
9327,Jet Airways,Delhi,Cochin,No Info,15554.0,335.0,1,2,225000
9328,GoAir,Delhi,Cochin,No Info,5752.0,540.0,1,0,103500
9329,Vistara,Kolkata,Banglore,No Info,8452.0,1065.0,1,3,170000
9330,Multiple carriers,Delhi,Cochin,In-flight meal not included,11761.0,675.0,1,0,80000
9331,Multiple carriers,Delhi,Cochin,No Info,14848.0,375.0,1,3,130000
9332,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,810.0,2,2,53000
9333,Air India,Delhi,Cochin,No Info,9863.0,1595.0,2,5,164000
9334,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,540.0,1,3,100000
9335,Vistara,Banglore,Delhi,No Info,4668.0,160.0,0,3,70000
9336,Multiple carriers,Delhi,Cochin,No Info,9103.0,455.0,1,2,112500
9337,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,885.0,1,4,215000
9338,GoAir,Delhi,Cochin,No Info,4525.0,370.0,1,3,72500
9339,Air India,Banglore,Delhi,No Info,5228.0,165.0,0,5,100000
9340,Jet Airways,Banglore,New Delhi,No Info,14151.0,460.0,1,0,212500
9341,Jet Airways,Mumbai,Hyderabad,No Info,8040.0,90.0,0,3,102000
9342,Jet Airways,Delhi,Cochin,In-flight meal not included,7438.0,865.0,1,3,140000
9343,Multiple carriers,Delhi,Cochin,No Info,13135.0,690.0,1,0,40000
9344,IndiGo,Delhi,Cochin,No Info,6015.0,195.0,0,3,142500
9345,Multiple carriers,Delhi,Cochin,No Info,8283.0,510.0,1,5,170000
9346,SpiceJet,Chennai,Kolkata,No check-in baggage included,3543.0,135.0,0,4,82000
9347,IndiGo,Kolkata,Banglore,No Info,4148.0,155.0,0,2,101000
9348,GoAir,Banglore,New Delhi,No Info,7657.0,270.0,1,4,154500
9349,IndiGo,Kolkata,Banglore,No Info,5276.0,220.0,1,3,193500
9350,Jet Airways,Kolkata,Banglore,No Info,14151.0,840.0,1,2,93500
9351,Jet Airways,Mumbai,Hyderabad,No Info,8040.0,90.0,0,4,102000
9352,IndiGo,Delhi,Cochin,No Info,6494.0,565.0,2,1,115500
9353,SpiceJet,Chennai,Kolkata,No check-in baggage included,3543.0,135.0,0,4,94500
9354,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,4,185500
9355,Jet Airways,Kolkata,Banglore,No Info,14388.0,800.0,1,2,185500
9356,SpiceJet,Chennai,Kolkata,No check-in baggage included,3543.0,140.0,0,4,174500
9357,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,400.0,1,3,140500
9358,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,705.0,1,4,63000
9359,SpiceJet,Delhi,Cochin,No Info,4957.0,295.0,1,4,175500
9360,IndiGo,Delhi,Cochin,No Info,6442.0,515.0,1,2,73500
9361,Air India,Delhi,Cochin,No Info,7480.0,965.0,1,2,172000
9362,IndiGo,Delhi,Cochin,No Info,5073.0,305.0,1,4,202500
9363,Jet Airways,Kolkata,Banglore,No Info,14781.0,365.0,1,3,163000
9364,Multiple carriers,Delhi,Cochin,No Info,9646.0,385.0,1,2,94500
9365,Jet Airways,Kolkata,Banglore,In-flight meal not included,7851.0,590.0,1,4,63000
9366,SpiceJet,Mumbai,Hyderabad,No check-in baggage included,2175.0,80.0,0,6,54500
9367,Air India,Kolkata,Banglore,No Info,14424.0,1165.0,2,3,100000
9368,Jet Airways,Delhi,Cochin,No Info,13014.0,560.0,2,4,94000
9369,Jet Airways,Delhi,Cochin,In-flight meal not included,5177.0,1005.0,1,1,21500
9370,Multiple carriers,Delhi,Cochin,No Info,15135.0,485.0,1,6,104500
9371,Air India,Banglore,Delhi,No Info,5228.0,170.0,0,4,210500
9372,Jet Airways,Banglore,New Delhi,No Info,14151.0,1045.0,1,3,114000
9373,SpiceJet,Chennai,Kolkata,No check-in baggage included,3543.0,135.0,0,5,94500
9374,Jet Airways,Delhi,Cochin,No Info,15129.0,1195.0,2,5,230500
9375,IndiGo,Delhi,Cochin,No Info,6093.0,860.0,1,5,64000
9376,Jet Airways,Banglore,New Delhi,In-flight meal not included,11087.0,375.0,1,0,140500
9377,Multiple carriers,Delhi,Cochin,No Info,7408.0,720.0,1,3,90000
9378,IndiGo,Kolkata,Banglore,No Info,6534.0,315.0,1,4,210000
9379,Jet Airways,Delhi,Cochin,In-flight meal not included,13029.0,1375.0,2,5,53000
9380,Jet Airways,Banglore,Delhi,No Info,8016.0,180.0,0,1,71000
9381,Air India,Mumbai,Hyderabad,No Info,8528.0,795.0,1,1,55500
9382,Air India,Delhi,Cochin,No Info,12760.0,1560.0,2,3,171500
9383,Air India,Delhi,Cochin,No Info,12199.0,1560.0,2,4,171500
9384,Multiple carriers,Delhi,Cochin,No Info,14067.0,930.0,1,1,100000
9385,Jet Airways,Banglore,Delhi,No Info,8016.0,180.0,0,5,174500
9386,Air India,Kolkata,Banglore,No Info,5510.0,150.0,0,1,141500
9387,Air India,Kolkata,Banglore,No Info,6241.0,315.0,1,6,143500
9388,Air India,Delhi,Cochin,No Info,12219.0,1255.0,1,6,123000
9389,Jet Airways,Delhi,Cochin,In-flight meal not included,10919.0,1320.0,2,3,143500
9390,IndiGo,Kolkata,Banglore,No Info,4804.0,160.0,0,6,212500
9391,IndiGo,Delhi,Cochin,No Info,6979.0,575.0,1,2,112500
9392,Air India,Delhi,Cochin,No Info,6094.0,180.0,0,3,141000
9393,Air India,Banglore,Delhi,No Info,5176.0,165.0,0,4,170000
9394,Multiple carriers,Delhi,Cochin,In-flight meal not included,15136.0,480.0,1,0,130000
9395,Jet Airways,Kolkata,Banglore,In-flight meal not included,10031.0,900.0,1,6,82500
9396,Jet Airways,Delhi,Cochin,No Info,12814.0,2245.0,2,3,52500
9397,Jet Airways,Kolkata,Banglore,No Info,12681.0,800.0,1,4,63000
9398,Multiple carriers,Delhi,Cochin,No Info,12402.0,710.0,1,3,70000
9399,Jet Airways,Kolkata,Banglore,No Info,13759.0,585.0,1,6,82500
9400,SpiceJet,Chennai,Kolkata,No Info,3597.0,140.0,0,1,174500
9401,Air Asia,Banglore,Delhi,No Info,3383.0,170.0,0,1,235500
9402,Vistara,Banglore,Delhi,No Info,4668.0,170.0,0,3,94500
9403,Jet Airways,Delhi,Cochin,No Info,10929.0,1995.0,2,3,191000
9404,Vistara,Kolkata,Banglore,No Info,9187.0,1065.0,1,4,170000
9405,Multiple carriers,Delhi,Cochin,No Info,7530.0,830.0,1,2,114000
9406,Air India,Kolkata,Banglore,No Info,8026.0,270.0,1,6,91000
9407,SpiceJet,Banglore,Delhi,No check-in baggage included,4319.0,170.0,0,2,93000
9408,Jet Airways,Delhi,Cochin,No Info,13376.0,830.0,2,0,143500
9409,SpiceJet,Kolkata,Banglore,No Info,4174.0,145.0,0,2,90000
9410,Vistara,Banglore,Delhi,No Info,4668.0,160.0,0,0,70000
9411,Multiple carriers,Delhi,Cochin,No Info,13062.0,835.0,1,3,70500
9412,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,550.0,1,0,191500
9413,Jet Airways,Delhi,Cochin,No Info,14714.0,805.0,1,3,150000
9414,Air India,Kolkata,Banglore,No Info,10991.0,875.0,2,3,55000
9415,Jet Airways,Banglore,Delhi,In-flight meal not included,4030.0,175.0,0,5,111000
9416,Jet Airways,Delhi,Cochin,In-flight meal not included,13029.0,1125.0,2,1,94000
9417,Vistara,Banglore,New Delhi,No Info,6800.0,355.0,1,4,64000
9418,Jet Airways,Banglore,New Delhi,In-flight meal not included,11087.0,1590.0,1,1,70000
9419,Multiple carriers,Delhi,Cochin,No Info,9794.0,520.0,1,5,102000
9420,Jet Airways,Kolkata,Banglore,No Info,14388.0,730.0,1,2,211000
9421,IndiGo,Kolkata,Banglore,No Info,4148.0,160.0,0,1,212500
9422,Air India,Delhi,Cochin,No Info,12219.0,1395.0,2,6,200000
9423,Air India,Kolkata,Banglore,No Info,7893.0,745.0,1,4,203000
9424,Jet Airways,Banglore,Delhi,No Info,7229.0,180.0,0,3,195000
9425,Multiple carriers,Delhi,Cochin,In-flight meal not included,9930.0,835.0,1,1,70500
9426,Multiple carriers,Delhi,Cochin,No Info,13587.0,845.0,1,6,113000
9427,Jet Airways,Banglore,Delhi,In-flight meal not included,7229.0,180.0,0,3,195000
9428,Vistara,Delhi,Cochin,No Info,6216.0,190.0,0,0,60000
9429,Air Asia,Banglore,Delhi,No Info,4282.0,170.0,0,3,45500
9430,IndiGo,Delhi,Cochin,No Info,5054.0,275.0,1,0,73500
9431,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,715.0,1,3,70500
9432,Air Asia,Delhi,Cochin,No Info,6451.0,340.0,1,3,164500
9433,Jet Airways,Kolkata,Banglore,No Info,14571.0,705.0,1,4,63000
9434,GoAir,Delhi,Cochin,No Info,4692.0,370.0,1,0,72500
9435,Jet Airways,Delhi,Cochin,In-flight meal not included,10919.0,830.0,2,5,143500
9436,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,685.0,1,2,82500
9437,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,1220.0,1,1,200000
9438,Air India,Delhi,Cochin,No Info,6094.0,180.0,0,3,141000
9439,Vistara,Delhi,Cochin,No Info,6741.0,190.0,0,6,144000
9440,Air India,Delhi,Cochin,No Info,8372.0,1420.0,1,6,94500
9441,Multiple carriers,Delhi,Cochin,No Info,14067.0,575.0,1,1,21500
9442,IndiGo,Delhi,Cochin,No Info,6494.0,825.0,1,6,83500
9443,Air India,Delhi,Cochin,No Info,7480.0,765.0,1,2,204000
9444,Multiple carriers,Delhi,Cochin,No Info,8386.0,385.0,1,1,94500
9445,Multiple carriers,Delhi,Cochin,No Info,6795.0,830.0,1,3,114000
9446,Air Asia,Kolkata,Banglore,No Info,4409.0,155.0,0,2,102000
9447,IndiGo,Chennai,Kolkata,No Info,3597.0,140.0,0,3,193500
9448,Air India,Banglore,Delhi,No Info,6961.0,165.0,0,5,61000
9449,Jet Airways,Kolkata,Banglore,No Info,12692.0,395.0,1,4,170000
9450,Air India,Mumbai,Hyderabad,No Info,4307.0,85.0,0,1,193000
9451,Jet Airways,Banglore,Delhi,In-flight meal not included,4030.0,180.0,0,2,82000
9452,Air India,Kolkata,Banglore,No Info,12219.0,805.0,2,5,95000
9453,Jet Airways,Banglore,New Delhi,In-flight meal not included,7832.0,755.0,1,3,225000
9454,Air India,Kolkata,Banglore,No Info,12954.0,1470.0,3,4,100000
9455,Jet Airways,Delhi,Cochin,In-flight meal not included,11150.0,1760.0,2,3,230500
9456,IndiGo,Mumbai,Hyderabad,No Info,4049.0,85.0,0,1,62000
9457,Jet Airways,Banglore,New Delhi,In-flight meal not included,9134.0,570.0,1,4,54500
9458,Air Asia,Kolkata,Banglore,No Info,4409.0,150.0,0,5,225000
9459,Jet Airways,Kolkata,Banglore,No Info,14781.0,510.0,1,5,140500
9460,Air India,Banglore,Delhi,No Info,5228.0,170.0,0,2,210500
9461,SpiceJet,Chennai,Kolkata,No Info,3597.0,140.0,0,1,174500
9462,Multiple carriers,Delhi,Cochin,No Info,6795.0,615.0,1,4,151500
9463,Air Asia,Kolkata,Banglore,No Info,3807.0,150.0,0,1,225000
9464,Jet Airways,Kolkata,Banglore,No Info,14781.0,425.0,1,5,163000
9465,Air India,Delhi,Cochin,No Info,8372.0,615.0,1,3,90000
9466,IndiGo,Delhi,Cochin,No Info,5000.0,195.0,0,0,142000
9467,Vistara,Banglore,Delhi,No Info,5403.0,170.0,0,4,94500
9468,IndiGo,Delhi,Cochin,No Info,6494.0,625.0,1,6,115500
9469,Multiple carriers,Delhi,Cochin,No Info,8476.0,630.0,1,5,84500
9470,Air India,Banglore,New Delhi,No Info,6593.0,655.0,2,4,103000
9471,IndiGo,Banglore,New Delhi,No Info,6494.0,170.0,0,1,165500
9472,Vistara,Kolkata,Banglore,No Info,9345.0,700.0,1,5,71000
9473,Jet Airways,Delhi,Cochin,No Info,15129.0,1125.0,2,0,94000
9474,Multiple carriers,Delhi,Cochin,In-flight meal not included,7268.0,385.0,1,3,125000
9475,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,3210.0,90.0,0,3,193500
9476,IndiGo,Chennai,Kolkata,No Info,7295.0,140.0,0,6,193500
9477,IndiGo,Delhi,Cochin,No Info,6442.0,425.0,1,3,50500
9478,IndiGo,Kolkata,Banglore,No Info,3809.0,265.0,1,2,192000
9479,Air India,Banglore,New Delhi,Change airports,12219.0,630.0,2,3,55000
9480,GoAir,Delhi,Cochin,No Info,6811.25,310.0,1,4,142500
9481,IndiGo,Banglore,Delhi,No Info,3943.0,170.0,0,2,101000
9482,Air India,Kolkata,Banglore,No Info,12534.0,1345.0,2,4,70000
9483,Multiple carriers,Delhi,Cochin,No Info,13714.0,600.0,1,2,90000
9484,Air India,Delhi,Cochin,No Info,9128.0,2280.0,3,3,51500
9485,IndiGo,Mumbai,Hyderabad,No Info,2227.0,90.0,0,1,212000
9486,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,1595.0,1,5,200000
9487,Jet Airways,Kolkata,Banglore,No Info,13941.0,730.0,1,2,163000
9488,Jet Airways,Banglore,New Delhi,In-flight meal not included,7832.0,570.0,1,3,54500
9489,GoAir,Banglore,Delhi,No Info,3419.0,175.0,0,4,74500
9490,Jet Airways,Kolkata,Banglore,No Info,14151.0,1480.0,1,1,202500
9491,IndiGo,Delhi,Cochin,No Info,5073.0,275.0,1,0,73500
9492,Vistara,Kolkata,Banglore,No Info,9922.0,965.0,1,3,170000
9493,IndiGo,Chennai,Kolkata,No Info,4752.0,135.0,0,6,132000
9494,Multiple carriers,Delhi,Cochin,In-flight meal not included,10197.0,615.0,1,0,90000
9495,Air India,Banglore,Delhi,No Info,6961.0,165.0,0,4,100000
9496,Multiple carriers,Delhi,Cochin,No Info,13587.0,480.0,1,6,130000
9497,Multiple carriers,Delhi,Cochin,No Info,13587.0,835.0,1,3,70500
9498,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,745.0,1,3,160000
9499,Air India,Kolkata,Banglore,No Info,12219.0,1105.0,2,1,143000
9500,Vistara,Kolkata,Banglore,No Info,8452.0,1065.0,1,2,170000
9501,Air India,Mumbai,Hyderabad,No Info,3100.0,80.0,0,4,210500
9502,IndiGo,Banglore,Delhi,No Info,4823.0,175.0,0,4,71000
9503,Air Asia,Banglore,Delhi,No Info,4483.0,170.0,0,6,235500
9504,Air India,Kolkata,Banglore,No Info,13243.0,920.0,2,5,100000
9505,IndiGo,Delhi,Cochin,No Info,5684.0,845.0,1,3,112500
9506,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,3205.0,90.0,0,0,102000
9507,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1105.0,1,5,100000
9508,IndiGo,Banglore,Delhi,No Info,4823.0,170.0,0,1,200000
9509,Jet Airways,Delhi,Cochin,No Info,15554.0,360.0,1,3,130000
9510,IndiGo,Banglore,Delhi,No Info,3943.0,170.0,0,3,40000
9511,Vistara,Mumbai,Hyderabad,No Info,9345.0,745.0,1,1,73000
9512,Air Asia,Banglore,Delhi,No Info,3383.0,170.0,0,0,235500
9513,SpiceJet,Mumbai,Hyderabad,No Info,2437.0,80.0,0,0,54500
9514,SpiceJet,Mumbai,Hyderabad,No check-in baggage included,1965.0,90.0,0,6,224500
9515,Jet Airways,Banglore,New Delhi,In-flight meal not included,7832.0,695.0,1,3,225000
9516,IndiGo,Delhi,Cochin,No Info,6442.0,560.0,1,4,65000
9517,Air India,Kolkata,Banglore,No Info,12723.0,1625.0,2,2,55000
9518,Jet Airways,Banglore,Delhi,No Info,8016.0,175.0,0,4,151500
9519,Jet Airways,Delhi,Cochin,In-flight meal not included,10199.0,910.0,2,0,212500
9520,Vistara,Kolkata,Banglore,No Info,10842.0,1395.0,1,6,95500
9521,Multiple carriers,Delhi,Cochin,No Info,7005.0,490.0,1,4,125000
9522,Air Asia,Kolkata,Banglore,No Info,4409.0,155.0,0,1,102000
9523,Jet Airways,Kolkata,Banglore,No Info,13364.0,730.0,1,4,211000
9524,Multiple carriers,Delhi,Cochin,No Info,13377.0,570.0,1,3,160000
9525,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,395.0,1,4,215000
9526,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,425.0,1,5,163000
9527,Jet Airways,Kolkata,Banglore,No Info,14571.0,590.0,1,4,63000
9528,Jet Airways,Delhi,Cochin,No Info,14151.0,1925.0,2,1,104500
9529,Air India,Banglore,New Delhi,No Info,4943.0,895.0,1,3,81500
9530,Jet Airways,Delhi,Cochin,No Info,15129.0,1760.0,2,3,230500
9531,Jet Airways,Delhi,Cochin,No Info,15129.0,560.0,2,5,94000
9532,Jet Airways,Kolkata,Banglore,In-flight meal not included,10539.0,1500.0,1,3,170000
9533,Jet Airways,Kolkata,Banglore,In-flight meal not included,10031.0,1525.0,1,6,211000
9534,Multiple carriers,Delhi,Cochin,No Info,9140.0,465.0,1,4,174500
9535,Air Asia,Kolkata,Banglore,No Info,4409.0,150.0,0,5,225000
9536,IndiGo,Banglore,Delhi,No Info,3419.0,170.0,0,2,221000
9537,Multiple carriers,Delhi,Cochin,No Info,9646.0,385.0,1,2,94500
9538,Jet Airways,Kolkata,Banglore,No Info,13584.0,1690.0,1,3,140500
9539,Air India,Delhi,Cochin,No Info,11806.0,1600.0,2,1,50000
9540,GoAir,Delhi,Cochin,No Info,4563.0,370.0,1,4,72500
9541,Jet Airways,Delhi,Cochin,In-flight meal not included,9412.0,1395.0,2,2,51000
9542,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,395.0,1,3,215000
9543,Vistara,Delhi,Cochin,No Info,6216.0,190.0,0,5,144000
9544,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,925.0,1,1,130000
9545,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1210.0,1,4,225000
9546,Air India,Banglore,New Delhi,No Info,12526.0,170.0,0,3,132000
9547,Air India,Delhi,Cochin,No Info,11522.0,1535.0,1,0,51500
9548,Jet Airways,Mumbai,Hyderabad,No Info,5678.0,85.0,0,4,25500
9549,Vistara,Banglore,New Delhi,No Info,9918.0,160.0,0,1,113000
